DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2019,49.99,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2020,47.11,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2021,40.15,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2022,46.75,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2023,49.69,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2024,49.88,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Montenegro,2025,47.06,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2016,28.23,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2017,29.48,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2018,32.59,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2019,35.83,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2020,37.43,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2021,39.38,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2022,41.44,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2023,43.33,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2024,45.08,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Malta,2025,47.37,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2016,1500.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2017,1519.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2018,1546.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2019,1580.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2020,1588.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2021,1634.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2022,1660.00,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2023,1714.00,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Netherlands,2024,1753.00,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2016,143.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2017,140.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2018,136.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2019,134.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2020,130.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2021,130.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2022,131.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2023,129.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2024,129.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Norway,2025,129.00,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2016,3326.10,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2017,3315.50,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2018,3314.90,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2019,3280.80,b,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2020,3361.30,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2021,3453.30,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2022,3489.90,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2023,3542.80,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Poland,2024,3355.70,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2016,715.89,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2017,732.84,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2018,762.08,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2019,774.92,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2020,754.26,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2021,776.13,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2022,806.13,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2023,808.86,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Portugal,2024,801.78,p,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Romania,2016,2143.40,,
ESTAT:NAMA_10_A64_E$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Thousand persons,Total - all NACE activities,Self-employed domestic concept,Romania,2017,2167.00,,
